budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
130000000.0,Animation Action Comedy Family Science-Fiction,38055,en,68.757242,28-10-2010,321887208.0,95.0,Megamind,6.7,1918,Tom McGrath
125000000.0,Adventure Fantasy Family,671,en,109.984351,16-11-2001,976475550.0,152.0,Harry Potter and the Philosopher's Stone,7.5,7006,Chris Columbus
130000000.0,Fantasy Action Comedy Crime,49524,en,39.448066,18-07-2013,61648500.0,96.0,R.I.P.D.,5.4,1260,Robert Schwentke
140000000.0,Adventure Fantasy Action,22,en,271.972889,09-07-2003,655011224.0,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985,Gore Verbinski
125000000.0,Science-Fiction Adventure Thriller,131631,en,206.227151,18-11-2014,752100229.0,123.0,The Hunger Games: Mockingjay - Part 1,6.6,5584,Francis Lawrence
125000000.0,Thriller Mystery,591,en,45.313197,17-05-2006,767820459.0,149.0,The Da Vinci Code,6.5,2704,Ron Howard
103000000.0,Animation Adventure Comedy Family,172385,en,42.40024,19-03-2014,500188435.0,102.0,Rio 2,6.3,978,Carlos Saldanha
110000000.0,Adventure Action Science-Fiction Thriller,36658,en,2.871739,24-04-2003,407711549.0,133.0,X2,6.8,3506,Bryan Singer
125000000.0,Action Thriller Crime,51497,en,7.255718,20-04-2011,626137675.0,130.0,Fast Five,7.1,2438,Justin Lin
125000000.0,Adventure Action Crime Mystery,58574,en,81.499621,22-11-2011,334615000.0,129.0,Sherlock Holmes: A Game of Shadows,7.0,3886,Guy Ritchie
125000000.0,Adventure Fantasy Action,18823,en,47.686442,01-04-2010,232713139.0,106.0,Clash of the Titans,5.6,2233,Louis Leterrier
65000000.0,Action Adventure Science-Fiction,861,en,43.129703,01-06-1990,261317921.0,113.0,Total Recall,7.1,1710,Paul Verhoeven
160000000.0,Adventure Fantasy Action,1911,en,27.220157,27-08-1999,61698899.0,102.0,The 13th Warrior,6.4,510,John McTiernan
130000000.0,Action Thriller,49040,en,90.33681,08-08-2012,276572938.0,120.0,The Bourne Legacy,6.0,2651,Tony Gilroy
125000000.0,Action Crime Fantasy,415,en,50.073575,20-06-1997,238207122.0,125.0,Batman & Robin,4.2,1418,Joel Schumacher
123000000.0,Family Comedy Fantasy,8871,en,45.419668,17-11-2000,345141403.0,104.0,How the Grinch Stole Christmas,6.2,1386,Ron Howard
125000000.0,Action Adventure Science-Fiction Thriller,435,en,41.380094,26-05-2004,544272402.0,124.0,The Day After Tomorrow,6.2,2392,
125000000.0,Adventure Action Thriller,955,en,54.931334,24-05-2000,546388105.0,123.0,Mission: Impossible II,5.9,1928,John Woo
120000000.0,Drama,2133,en,25.752118,15-03-2000,325756637.0,130.0,The Perfect Storm,6.2,597,Wolfgang Petersen
130000000.0,Adventure Fantasy Action Thriller,1979,en,60.810723,13-06-2007,289047763.0,92.0,Fantastic 4: Rise of the Silver Surfer,5.4,2589,Tim Story
120000000.0,Adventure Drama Action,87827,en,51.328145,20-11-2012,609016565.0,127.0,Life of Pi,7.2,5797,Ang Lee
110000000.0,Thriller Action Fantasy Horror,1250,en,46.834704,16-02-2007,228738393.0,114.0,Ghost Rider,5.2,1712,Mark Steven Johnson
120000000.0,Action Thriller,324668,en,62.641286,27-07-2016,415484914.0,123.0,Jason Bourne,5.9,2341,Paul Greengrass
120000000.0,Action Adventure Comedy,9471,en,33.616115,27-06-2003,259175788.0,106.0,Charlie's Angels: Full Throttle,5.2,914,McG
130000000.0,Science-Fiction Adventure Mystery,70981,en,68.889395,30-05-2012,403170142.0,124.0,Prometheus,6.3,5080,Ridley Scott
120000000.0,Family Adventure Animation Comedy,10996,en,27.990284,19-07-2002,169956806.0,78.0,Stuart Little 2,5.4,613,Rob Minkoff
115000000.0,Science-Fiction Action Drama Thriller,68724,en,67.33767,07-08-2013,286140700.0,109.0,Elysium,6.4,3439,Neill Blomkamp
105000000.0,Action Science-Fiction,2789,en,27.835436,11-06-2004,115772733.0,119.0,The Chronicles of Riddick,6.3,1570,David Twohy
120000000.0,Action Science-Fiction,97020,en,66.757869,30-01-2014,242688965.0,102.0,RoboCop,5.7,2342,Jos\u00e9 Padilha
120000000.0,Action Family Science-Fiction,7459,en,17.060695,09-05-2008,93945766.0,135.0,Speed Racer,5.7,354,Lilly Wachowski
120000000.0,Comedy Drama Romance,42888,en,11.137655,17-12-2010,48668907.0,121.0,How Do You Know,4.9,223,James L. Brooks
117000000.0,Action Comedy,37834,en,44.906918,15-06-2010,261930431.0,109.0,Knight and Day,5.9,1547,James Mangold
120000000.0,Action Science-Fiction Adventure Mystery,75612,en,67.698004,10-04-2013,286168572.0,124.0,Oblivion,6.4,4800,Joseph Kosinski
113000000.0,Science-Fiction Adventure Action,1895,en,44.108427,17-05-2005,850000000.0,140.0,Star Wars: Episode III - Revenge of the Sith,7.1,4116,George Lucas
120000000.0,Adventure Action Science-Fiction,1894,en,43.987061,15-05-2002,649398328.0,142.0,Star Wars: Episode II - Attack of the Clones,6.4,3992,George Lucas
115000000.0,Animation Comedy Family,585,en,106.815545,01-11-2001,562816256.0,92.0,"Monsters, Inc.",7.5,5996,
120000000.0,Action Science-Fiction Adventure Fantasy,76170,en,15.953444,23-07-2013,415440673.0,126.0,The Wolverine,6.3,4053,James Mangold
115000000.0,Adventure Action Science-Fiction,1893,en,54.035265,19-05-1999,924317558.0,136.0,Star Wars: Episode I - The Phantom Menace,6.3,4432,George Lucas
135000000.0,Adventure Animation Comedy Family Fantasy,49519,en,64.183321,20-03-2013,585178928.0,98.0,The Croods,6.8,2399,Chris Sanders
97250400.0,Fantasy Adventure Comedy Family,2395,fr,20.344364,13-01-2008,132900000.0,116.0,Asterix at the Olympic Games,5.0,471,Thomas Langmann
115000000.0,Drama Action History War,12100,en,18.714197,14-06-2002,77628265.0,134.0,Windtalkers,5.8,341,John Woo
115000000.0,Action Adventure Drama,290595,en,60.467984,06-04-2016,164602163.0,114.0,The Huntsman: Winter's War,6.0,1523,Cedric Nicolas-Troyan
125000000.0,Science-Fiction Action Adventure Fantasy Comedy,98566,en,143.350376,07-08-2014,477200000.0,101.0,Teenage Mutant Ninja Turtles,5.8,2636,Jonathan Liebesman
105000000.0,Science-Fiction Thriller Drama,49047,en,110.153618,27-09-2013,716392705.0,91.0,Gravity,7.3,5751,Alfonso Cuar\u00f3n
116000000.0,Action Adventure Thriller,9619,en,16.90444,07-02-1997,178127760.0,108.0,Dante's Peak,5.7,428,Roger Donaldson
135000000.0,Fantasy Action Adventure Comedy,308531,en,39.873791,01-06-2016,245623848.0,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963,Dave Green
120000000.0,Action Adventure Science-Fiction,166424,en,38.126095,05-08-2015,167977596.0,100.0,Fantastic Four,4.4,2278,Josh Trank
110000000.0,Action Adventure Comedy Family Fantasy,1593,en,48.780039,20-10-2006,574480841.0,108.0,Night at the Museum,6.3,2862,Shawn Levy
110000000.0,Action Drama Thriller,254128,en,100.412364,27-05-2015,470490832.0,114.0,San Andreas,6.0,2968,Brad Peyton
110000000.0,Adventure Action Thriller,714,en,42.887121,11-12-1997,333011068.0,119.0,Tomorrow Never Dies,6.0,925,Roger Spottiswoode
110000000.0,Drama History War Action,2024,en,23.657284,28-06-2000,215294342.0,165.0,The Patriot,6.8,1099,Roland Emmerich
110000000.0,Thriller Crime,163,en,76.840712,09-12-2004,362744280.0,125.0,Ocean's Twelve,6.4,2124,Steven Soderbergh
110000000.0,Action Comedy Drama Thriller,787,en,44.635452,07-06-2005,478207520.0,120.0,Mr. & Mrs. Smith,6.5,2965,Doug Liman
110000000.0,Adventure Science-Fiction Thriller,262500,en,103.718387,18-03-2015,295238201.0,119.0,Insurgent,6.2,3829,Robert Schwentke
116000000.0,Drama,2567,en,45.616098,17-12-2004,102000000.0,170.0,The Aviator,7.0,1489,Martin Scorsese
112000000.0,Comedy,38745,en,22.845143,25-12-2010,237382724.0,85.0,Gulliver's Travels,4.9,621,Rob Letterman
120000000.0,Action Crime Comedy,40805,en,31.703608,12-01-2011,227817248.0,119.0,The Green Hornet,5.5,1251,Michel Gondry
110000000.0,Action War,53182,en,71.510596,05-03-2014,337580051.0,102.0,300: Rise of an Empire,6.1,2397,Noam Murro
110000000.0,Animation Family Adventure Comedy Fantasy,41513,en,36.65422,29-07-2011,563749323.0,103.0,The Smurfs,5.5,1179,Raja Gosnell
110000000.0,Animation Family,13700,en,19.625972,02-04-2004,103951461.0,76.0,Home on the Range,5.7,389,Will Finn
110000000.0,Adventure Science-Fiction,262504,en,86.105615,09-03-2016,179246868.0,121.0,Allegiant,5.9,1998,Robert Schwentke
110000000.0,Action Science-Fiction Drama,39254,en,37.195046,28-09-2011,299268508.0,127.0,Real Steel,6.6,2692,Shawn Levy
105000000.0,Fantasy Family Comedy Animation,77931,en,32.473628,30-07-2013,347434178.0,105.0,The Smurfs 2,5.5,695,Raja Gosnell
160000000.0,Action Adventure Thriller,1639,en,23.336875,13-06-1997,164508066.0,121.0,Speed 2: Cruise Control,4.1,434,Jan de Bont
110000000.0,Science-Fiction Action Adventure,80274,en,45.94834,23-10-2013,125537191.0,114.0,Ender's Game,6.6,2303,Gavin Hood
110000000.0,Action Thriller,1571,en,48.93337,20-06-2007,383531464.0,128.0,Live Free or Die Hard,6.4,2089,Len Wiseman
93000000.0,Adventure Fantasy Action,120,en,138.049577,18-12-2001,871368364.0,178.0,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,Peter Jackson
110000000.0,Action Adventure Comedy,10204,en,22.643776,16-06-2004,72178895.0,120.0,Around the World in 80 Days,5.7,672,Frank Coraci
107000000.0,Drama,8489,en,18.866672,11-12-2001,87713825.0,157.0,Ali,6.7,447,Michael Mann
120000000.0,Action Science-Fiction,2048,en,95.914473,15-07-2004,347234916.0,115.0,"I, Robot",6.7,3793,Alex Proyas
130000000.0,Drama Action Adventure History War,1495,en,44.490453,03-05-2005,211643158.0,144.0,Kingdom of Heaven,6.6,1157,Ridley Scott
133000000.0,Animation Fantasy Family Comedy,10137,en,30.475297,17-12-1999,300135367.0,84.0,Stuart Little,5.8,959,Rob Minkoff
105000000.0,Romance Family Animation Music,10198,en,62.479574,08-12-2009,267045765.0,97.0,The Princess and the Frog,6.7,1247,Ron Clements
108000000.0,Drama Adventure Science-Fiction,286217,en,167.93287,30-09-2015,630161890.0,141.0,The Martian,7.6,7268,Ridley Scott
126000000.0,Action Thriller Science-Fiction Adventure,1635,en,37.68056,20-07-2005,162949164.0,136.0,The Island,6.5,1770,Michael Bay
90000000.0,Comedy Romance,24113,en,1.004579,27-04-2001,10372291.0,104.0,Town & Country,3.7,16,Peter Chelsom
90000000.0,Action Crime Thriller,9679,en,52.995628,09-06-2000,237202299.0,118.0,Gone in Sixty Seconds,6.1,1485,Dominic Sena
103000000.0,Action Drama Adventure,98,en,95.301296,01-05-2000,457640427.0,155.0,Gladiator,7.9,5439,Ridley Scott
102000000.0,Action Thriller Science-Fiction Mystery,180,en,65.948959,20-06-2002,358372926.0,145.0,Minority Report,7.1,2608,Steven Spielberg
100000000.0,Adventure Fantasy Family,672,en,132.397737,13-11-2002,876688482.0,161.0,Harry Potter and the Chamber of Secrets,7.4,5815,Chris Columbus
150000000.0,Adventure Action Thriller,36557,en,88.935165,14-11-2006,599045960.0,144.0,Casino Royale,7.3,3855,Martin Campbell
100000000.0,Thriller Science-Fiction Action Adventure,869,en,51.188633,25-07-2001,362211740.0,119.0,Planet of the Apes,5.6,1243,Tim Burton
100000000.0,Action Thriller Science-Fiction,280,en,101.74155,01-07-1991,520000000.0,137.0,Terminator 2: Judgment Day,7.7,4185,James Cameron
80000000.0,History Crime Drama,11322,en,33.691694,01-07-2009,214104620.0,140.0,Public Enemies,6.5,1344,Michael Mann
100000000.0,Drama Crime,4982,en,42.361215,02-11-2007,266465037.0,157.0,American Gangster,7.4,1502,Ridley Scott
115000000.0,Action Thriller,36955,en,38.729418,14-07-1994,378882411.0,141.0,True Lies,6.8,1116,James Cameron
100000000.0,Thriller Drama Crime,18487,en,40.597856,11-06-2009,150166126.0,106.0,The Taking of Pelham 1 2 3,6.2,954,Tony Scott
100000000.0,Comedy Romance,39451,en,32.389353,21-12-2010,310650585.0,98.0,Little Fockers,5.4,1060,Paul Weitz
100000000.0,Action Comedy Crime,27581,en,24.399642,06-08-2010,170432927.0,107.0,The Other Guys,6.1,1383,Adam McKay
100000000.0,Action Drama Mystery Thriller,9268,en,24.507987,21-06-1996,242295562.0,115.0,Eraser,5.6,543,Chuck Russell
100000000.0,Drama Western,68718,en,82.121691,25-12-2012,425368238.0,165.0,Django Unchained,7.8,10099,Quentin Tarantino
100000000.0,Drama Animation Family,10545,en,46.727941,21-06-1996,100138851.0,91.0,The Hunchback of Notre Dame,6.8,1129,Gary Trousdale
100000000.0,Adventure Animation Comedy Family Fantasy,11688,en,51.113717,09-12-2000,169327687.0,78.0,The Emperor's New Groove,7.2,1490,Mark Dindal
100000000.0,Action Adventure Thriller,76163,en,53.732892,08-08-2012,312573423.0,103.0,The Expendables 2,6.1,2896,Simon West
100000000.0,Adventure Action Thriller Mystery,2059,en,58.849256,19-11-2004,347451894.0,131.0,National Treasure,6.4,1926,Jon Turteltaub
100000000.0,Fantasy Action Adventure Family,2486,en,30.863434,14-12-2006,249288105.0,104.0,Eragon,4.9,967,Stefen Fangmeier
100000000.0,Family Fantasy,16523,en,31.586215,16-10-2009,100086793.0,101.0,Where the Wild Things Are,6.4,572,Spike Jonze
100000000.0,Animation Adventure Family Fantasy,116711,en,36.711378,15-05-2013,268426634.0,102.0,Epic,6.4,1121,Chris Wedge
100000000.0,Action Thriller Romance,37710,en,41.426678,08-12-2010,278731369.0,103.0,The Tourist,6.0,1699,Florian Henckel von Donnersmarck
100000000.0,Action Fantasy Horror Mystery,9946,en,20.652943,24-11-1999,211989043.0,121.0,End of Days,5.5,482,Peter Hyams
100000000.0,Drama Thriller Action,1372,en,52.792678,07-12-2006,170877916.0,143.0,Blood Diamond,7.3,2281,Edward Zwick
100000000.0,Crime Drama Comedy,106646,en,95.007934,25-12-2013,392000694.0,180.0,The Wolf of Wall Street,7.9,6571,
100000000.0,Action Crime Fantasy,414,en,48.205606,31-05-1995,336529144.0,121.0,Batman Forever,5.2,1498,Joel Schumacher
105000000.0,Adventure Action Thriller Science-Fiction,563,en,58.782359,06-11-1997,121214377.0,129.0,Starship Troopers,6.7,1560,Paul Verhoeven
102000000.0,Drama Science-Fiction,83542,en,73.872343,26-10-2012,130482868.0,172.0,Cloud Atlas,6.6,2977,Tom Tykwer
80000000.0,Animation Adventure Family Fantasy,41216,en,37.321848,10-07-2010,140073390.0,97.0,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,Zack Snyder
100000000.0,Action Crime,314,en,32.271938,22-07-2004,82102379.0,104.0,Catwoman,4.2,808,Pitof
100000000.0,Action Adventure,184315,en,76.842247,23-07-2014,243400000.0,99.0,Hercules,5.6,1680,Brett Ratner
140000000.0,Adventure Animation Family Fantasy Science-Fiction,9016,en,38.924136,26-11-2002,109578115.0,95.0,Treasure Planet,7.2,948,Ron Clements
100000000.0,Adventure Comedy Science-Fiction,18162,en,19.38841,05-06-2009,68688831.0,102.0,Land of the Lost,5.3,381,Brad Silberling
90000000.0,Action Adventure Thriller,138103,en,61.025639,04-08-2014,206172544.0,127.0,The Expendables 3,6.1,1795,Patrick Hughes
105000000.0,Action Crime Thriller,257088,en,33.507289,03-12-2015,133718711.0,114.0,Point Break,5.5,783,Ericson Core
100000000.0,Thriller Drama Adventure Action History,205775,en,50.767332,20-11-2015,93820758.0,122.0,In the Heart of the Sea,6.5,1276,Ron Howard
100000000.0,Action Comedy Science-Fiction,11692,en,12.092241,15-08-2002,7103973.0,95.0,The Adventures of Pluto Nash,4.4,142,Ron Underwood
100000000.0,War Action Adventure Drama Thriller,22972,en,30.254021,11-03-2010,94882889.0,115.0,Green Zone,6.4,717,Paul Greengrass
99000000.0,Animation,227973,en,34.308098,05-11-2015,246233113.0,88.0,The Peanuts Movie,6.5,604,Steve Martino
10000000.0,Crime Drama Mystery Thriller,29193,en,3.091077,08-09-1997,13835130.0,110.0,The Spanish Prisoner,7.1,73,David Mamet
98000000.0,Adventure Action Fantasy,1734,en,41.862983,28-04-2001,433013274.0,130.0,The Mummy Returns,6.0,2206,Stephen Sommers
100000000.0,Drama History Crime,3131,en,46.160048,14-12-2002,193772504.0,167.0,Gangs of New York,7.1,1910,Martin Scorsese
94000000.0,Drama History War,76758,zh,12.516546,15-12-2011,95311434.0,145.0,The Flowers of War,7.1,187,Zhang Yimou
85000000.0,Animation Comedy Family,9408,en,23.230851,08-06-2007,149044513.0,85.0,Surf's Up,5.9,601,Ash Brannon
90000000.0,Action Comedy Science-Fiction,9890,en,19.224754,10-06-2004,102000000.0,93.0,The Stepford Wives,5.4,334,Frank Oz
92000000.0,Action History War,855,en,44.455166,28-12-2001,172989651.0,144.0,Black Hawk Down,7.2,1811,Ridley Scott
90000000.0,Adventure Fantasy Action Thriller Science-Fiction,18,en,109.528572,07-05-1997,263920180.0,126.0,The Fifth Element,7.3,3885,Luc Besson
100000000.0,Comedy Drama Romance,37786,en,18.325897,26-05-2010,288347692.0,146.0,Sex and the City 2,5.4,426,Michael Patrick King
95000000.0,Adventure Animation Comedy Family,10501,en,37.054554,31-03-2000,76432727.0,89.0,The Road to El Dorado,7.0,858,Don Michael Paul
95000000.0,Animation Comedy Adventure Family,57800,en,65.229868,26-06-2012,877244782.0,88.0,Ice Age: Continental Drift,6.2,2672,Steve Martino
95000000.0,Romance Fantasy Family Drama,150689,en,101.187052,12-03-2015,543514353.0,105.0,Cinderella,6.7,2374,Kenneth Branagh
65000000.0,Fantasy Drama,7980,en,29.257137,26-12-2009,93525586.0,136.0,The Lovely Bones,6.6,1065,Peter Jackson
94000000.0,Animation Family,12,en,85.688789,30-05-2003,940335536.0,100.0,Finding Nemo,7.6,6122,Andrew Stanton
94000000.0,Adventure Fantasy Action,122,en,123.630332,01-12-2003,1118888979.0,201.0,The Lord of the Rings: The Return of the King,8.1,8064,Peter Jackson
79000000.0,Adventure Fantasy Action,121,en,106.914973,18-12-2002,926287400.0,179.0,The Lord of the Rings: The Two Towers,8.0,7487,Peter Jackson
95000000.0,Adventure Fantasy,68737,en,63.628459,12-12-2014,114178613.0,102.0,Seventh Son,5.2,957,Sergei Bodrov
115000000.0,Adventure Fantasy Action Thriller,1995,en,41.498631,11-06-2001,274703340.0,100.0,Lara Croft: Tomb Raider,5.7,2192,Simon West
100000000.0,Thriller Science-Fiction Drama Mystery,157353,en,58.991388,16-04-2014,103039258.0,119.0,Transcendence,5.9,2295,Wally Pfister
93000000.0,Adventure Action Thriller Science-Fiction,331,en,1.859364,18-07-2001,368780809.0,92.0,Jurassic Park III,5.7,2077,Joe Johnston
93000000.0,Thriller Action Drama Science-Fiction,61791,en,138.433168,03-08-2011,482860185.0,105.0,Rise of the Planet of the Apes,7.0,4347,Rupert Wyatt
90000000.0,Adventure Family Fantasy,8204,en,21.436682,14-02-2008,162839667.0,95.0,The Spiderwick Chronicles,6.3,572,Mark Waters
92000000.0,Action Thriller,47964,en,65.402595,06-02-2013,304654182.0,98.0,A Good Day to Die Hard,5.2,3493,John Moore
145000000.0,Western History War,10733,en,10.660441,07-04-2004,25819961.0,137.0,The Alamo,5.8,106,John Lee Hancock
92000000.0,Action Adventure Animation Family,9806,en,77.817571,05-11-2004,631442092.0,115.0,The Incredibles,7.4,5152,Brad Bird
98000000.0,Action Adventure,1408,en,7.029308,22-12-1995,10017322.0,119.0,Cutthroat Island,5.7,136,Renny Harlin
95000000.0,Adventure Fantasy Family,32657,en,61.121717,01-02-2010,226497209.0,118.0,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,Chris Columbus
90000000.0,Action Adventure Comedy Science-Fiction,607,en,104.121555,02-07-1997,589390539.0,98.0,Men in Black,6.9,4412,Barry Sonnenfeld
90000000.0,Animation Comedy Family,863,en,73.575118,30-10-1999,497366869.0,92.0,Toy Story 2,7.3,3806,John Lasseter
100000000.0,Action Thriller,44048,en,37.698465,04-11-2010,167805466.0,98.0,Unstoppable,6.3,1165,Tony Scott
90000000.0,Action Comedy Crime Thriller,5175,en,35.814765,03-08-2001,347325802.0,90.0,Rush Hour 2,6.4,1054,Brett Ratner
100000000.0,Drama Horror Mystery Thriller,2655,en,15.835672,21-07-2000,155464351.0,130.0,What Lies Beneath,6.3,488,Robert Zemeckis
100000000.0,Animation Comedy Family,22794,en,46.781182,17-09-2009,242988466.0,90.0,Cloudy with a Chance of Meatballs,6.5,1747,Phil Lord
90000000.0,Animation Comedy Family Adventure,8355,en,69.457898,29-06-2009,886686817.0,94.0,Ice Age: Dawn of the Dinosaurs,6.5,2271,Carlos Saldanha
90000000.0,Adventure Comedy Drama Fantasy,116745,en,43.348022,18-12-2013,188133322.0,114.0,The Secret Life of Walter Mitty,7.0,3144,Ben Stiller
92000000.0,Action Adventure Comedy Crime Thriller,4327,en,40.20395,02-11-2000,264105545.0,98.0,Charlie's Angels,5.6,1232,McG
