"Product_ID","Product_Weight","Energy_Efficiency","Visibility_Index","Product_Category","Product_Price","Store_ID","Store_Established_Year","Store_Size","Location_Type","Store_Type","Sales_Performance"
"FDE40",12.857645184136,"Standard",0.098663652,"Laptops",62.9194,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2105.2596
"FDX49",12.857645184136,"Standard",0.101338651,"Headphones",232.63,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",5359.69
"NCM53",18.75,"Energy Efficient",0.052146456,"Washing Machines",104.628,"OUT045",11,"Small","Tier 2","Electronics Store Type1",745.696
"FDE36",5.26,"Standard",0.041764487,"Microwaves",161.8868,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3275.736
"FDN57",18.25,"Energy Efficient",0.054344186,"Speakers",140.2154,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1701.7848
"FDI24",12.857645184136,"Energy Efficient",0.078362484,"Microwaves",177.937,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",6704.606
"FDI19",15.1,"Energy Efficient",0.052339069,"Tablets",242.7512,"OUT046",16,"Small","Tier 1","Electronics Store Type1",4119.9704
"FDF24",15.5,"Standard",0.042464962,"Microwaves",81.5934,"OUT010",15,"Small","Tier 3","Retail Electronics Store",327.5736
"FDG52",13.65,"Energy Efficient",0.065732883,"Air Conditioners",45.7402,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",780.9834
"DRF36",16.1,"Energy Efficient",0.023625114,"Smartphones",189.3846,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3630.6074
"FDS45",12.857645184136,"Standard",0.051643608,"Speakers",107.3622,"OUT019",28,"Small","Tier 1","Retail Electronics Store",317.5866
"FDX40",12.85,"Energy Efficient",0.165694219,"Air Conditioners",39.7164,"OUT010",15,"Small","Tier 3","Retail Electronics Store",231.6984
"DRK12",9.5,"Energy Efficient",0.041878397,"Smartphones",32.99,"OUT035",9,"Small","Tier 2","Electronics Store Type1",133.16
"DRC27",13.8,"Energy Efficient",0.058091482,"Laptops",245.1802,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5650.6446
"FDL58",5.78,"Standard",0.0661320287789511,"Speakers",263.7568,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2636.568
"NCD30",19.7,"Energy Efficient",0.026903714,"Refrigerators",96.0726,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1272.3438
"NCZ54",14.65,"Energy Efficient",0.0661320287789511,"Refrigerators",161.5552,"OUT010",15,"Small","Tier 3","Retail Electronics Store",324.9104
"FDE10",6.67,"Standard",0.150554711,"Speakers",130.0626,"OUT010",15,"Small","Tier 3","Retail Electronics Store",131.1626
"FDR44",6.11,"Standard",0.0661320287789511,"Monitors",131.2968,"OUT010",15,"Small","Tier 3","Retail Electronics Store",260.9936
"FDP28",13.65,"Standard",0.134975628,"Air Conditioners",260.0936,"OUT010",15,"Small","Tier 3","Retail Electronics Store",260.9936
"FDX15",17.2,"Energy Efficient",0.15616879,"Tablets",160.6578,"OUT013",26,"High","Tier 3","Electronics Store Type1",3690.5294
"FDA39",6.32,"Energy Efficient",0.0661320287789511,"Tablets",40.2822,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1139.1838
"FDY24",4.88,"Standard",0.133700752,"Microwaves",52.9298,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1995.4026
"FDC60",5.425,"Standard",0.115119905,"Microwaves",88.3514,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1416.8224
"FDH28",15.85,"Standard",0.110030997,"Air Conditioners",37.2506,"OUT046",16,"Small","Tier 1","Electronics Store Type1",265.6542
"FDT25",7.5,"Energy Efficient",0.051038045,"Headphones",121.7072,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3552.7088
"DRJ13",12.65,"Energy Efficient",0.062837968,"Smartphones",161.5578,"OUT013",26,"High","Tier 3","Electronics Store Type1",2406.867
"NCO07",12.857645184136,"Energy Efficient",0.017116983,"Miscellaneous Electronics",211.956,"OUT019",28,"Small","Tier 1","Retail Electronics Store",213.056
"FDW20",20.75,"Energy Efficient",0.024129332,"Monitors",124.173,"OUT013",26,"High","Tier 3","Electronics Store Type1",2956.152
"DRF27",12.857645184136,"Energy Efficient",0.049754975,"Laptops",152.134,"OUT019",28,"Small","Tier 1","Retail Electronics Store",153.134
"FDS49",9,"Energy Efficient",0.0661320287789511,"Headphones",79.7644,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1649.8524
"FDX25",12.857645184136,"Energy Efficient",0.101561568,"Headphones",181.9292,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3101.2964
"NCX42",12.857645184136,"Energy Efficient",0.005949644,"Refrigerators",165.6526,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4769.1254
"FDG33",12.857645184136,"Standard",0.13956116,"Home Theater Systems",170.4764,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3435.528
"FDL56",14.1,"Energy Efficient",0.126035694,"Monitors",86.4198,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1133.8574
"FDF14",7.55,"Energy Efficient",0.027164679,"Headphones",152.334,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2603.278
"NCD06",13,"Energy Efficient",0.099325278,"Refrigerators",45.406,"OUT046",16,"Small","Tier 1","Electronics Store Type1",605.878
"DRM47",12.857645184136,"Energy Efficient",0.04357366,"Cameras",192.8846,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2293.0152
"FDS46",12.857645184136,"Standard",0.082741482,"Speakers",118.7782,"OUT019",28,"Small","Tier 1","Retail Electronics Store",119.1782
"FDB35",12.3,"Standard",0.064565202,"Mouse",92.9804,"OUT013",26,"High","Tier 3","Electronics Store Type1",1929.4884
"FDX21",12.857645184136,"Energy Efficient",0.084554569,"Speakers",109.8912,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2074.6328
"NCU05",12.857645184136,"Energy Efficient",0.058451805,"Washing Machines",79.9618,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",241.6854
"NCR38",17.25,"Energy Efficient",0.113748685,"Refrigerators",251.3724,"OUT045",11,"Small","Tier 2","Electronics Store Type1",6795.1548
"NCR18",15.85,"Energy Efficient",0.020603511,"Refrigerators",42.7112,"OUT017",6,"Small","Tier 2","Electronics Store Type1",639.168
"NCU41",18.85,"Energy Efficient",0.052044976,"Washing Machines",192.1846,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3248.4382
"FDY56",16.35,"Standard",0.062764429,"Monitors",227.6062,"OUT017",6,"Small","Tier 2","Electronics Store Type1",7222.5984
"DRJ51",14.1,"Energy Efficient",0.087977262,"Laptops",229.0668,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3225.1352
"FDK21",7.905,"Energy Efficient",0.010010425,"Speakers",249.0408,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3755.112
"FDY25",12,"Energy Efficient",0.033946163,"Headphones",179.3976,"OUT013",26,"High","Tier 3","Electronics Store Type1",3440.8544
"FDU44",12.15,"Standard",0.058414678,"Monitors",163.4552,"OUT035",9,"Small","Tier 2","Electronics Store Type1",974.7312
"FDL43",10.1,"Energy Efficient",0.027106459,"Tablets",75.367,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",535.969
"FDF05",17.5,"Energy Efficient",0.027022883,"Air Conditioners",262.491,"OUT017",6,"Small","Tier 2","Electronics Store Type1",5259.82
"DRF15",12.857645184136,"Energy Efficient",0.058153409,"Laptops",152.034,"OUT019",28,"Small","Tier 1","Retail Electronics Store",306.268
"FDL20",17.1,"Energy Efficient",0.128937661,"Monitors",112.3886,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1779.0176
"FDV32",7.785,"Energy Efficient",0.088846306,"Monitors",61.451,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",759.012
"FDJ34",11.8,"Standard",0.09357779,"Speakers",125.9704,"OUT013",26,"High","Tier 3","Electronics Store Type1",1877.556
"FDG08",13.15,"Standard",0.165694678,"Monitors",171.8764,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3779.0808
"FDQ04",12.857645184136,"Energy Efficient",0.148392623,"Air Conditioners",41.5796,"OUT019",28,"Small","Tier 1","Retail Electronics Store",41.2796
"FDW13",8.5,"Energy Efficient",0.098438394,"Headphones",51.1324,"OUT017",6,"Small","Tier 2","Electronics Store Type1",259.662
"NCI17",8.645,"Energy Efficient",0.143303291,"Washing Machines",96.341,"OUT013",26,"High","Tier 3","Electronics Store Type1",193.082
"FDY03",17.6,"Standard",0.076276208,"Tablets",110.9202,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1687.803
"FDS12",9.1,"Energy Efficient",0.175103435,"Microwaves",127.5362,"OUT017",6,"Small","Tier 2","Electronics Store Type1",4655.9394
"FDJ55",12.8,"Standard",0.023511371,"Tablets",225.9404,"OUT013",26,"High","Tier 3","Electronics Store Type1",4950.8888
"DRK01",7.63,"Energy Efficient",0.06105276,"Smartphones",95.4436,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1418.154
"FDG28",9.285,"Standard",0.049559042,"Air Conditioners",246.4144,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1225.072
"FDY38",13.6,"Standard",0.119418124,"Laptops",231.03,"OUT045",11,"Small","Tier 2","Electronics Store Type1",5359.69
"FDN01",8.895,"Energy Efficient",0.072545601,"Printers",176.237,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1764.37
"NCR54",16.35,"Energy Efficient",0.090486828,"Refrigerators",195.211,"OUT013",26,"High","Tier 3","Electronics Store Type1",2553.343
"FDG29",17.6,"Energy Efficient",0.056245075,"Air Conditioners",43.3454,"OUT013",26,"High","Tier 3","Electronics Store Type1",1006.6896
"FDG24",7.975,"Energy Efficient",0.014618973,"Microwaves",85.225,"OUT013",26,"High","Tier 3","Electronics Store Type1",1081.925
"FDG59",15.85,"Energy Efficient",0.043479126,"Mouse",36.7164,"OUT017",6,"Small","Tier 2","Electronics Store Type1",308.9312
"FDM28",15.7,"Energy Efficient",0.045166237,"Air Conditioners",178.666,"OUT013",26,"High","Tier 3","Electronics Store Type1",2516.724
"FDW04",8.985,"Standard",0.057827101,"Air Conditioners",128.831,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1428.141
"FDS26",20.35,"Energy Efficient",0.089394766,"Laptops",260.1594,"OUT013",26,"High","Tier 3","Electronics Store Type1",2093.2752
"FDQ56",6.59,"Energy Efficient",0.10550944,"Monitors",85.6908,"OUT013",26,"High","Tier 3","Electronics Store Type1",1929.4884
"FDK51",19.85,"Energy Efficient",0.005234153,"Laptops",264.0884,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5829.7448
"FDL22",16.85,"Energy Efficient",0.036390174,"Speakers",91.4488,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2082.6224
"FDH19",12.857645184136,"Energy Efficient",0.03292824,"Tablets",173.1738,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",7298.4996
"FDY55",16.75,"Energy Efficient",0.081252534,"Monitors",256.4988,"OUT013",26,"High","Tier 3","Electronics Store Type1",7452.9652
"FDY03",17.6,"Standard",0.076552407,"Tablets",110.5202,"OUT017",6,"Small","Tier 2","Electronics Store Type1",450.0808
"FDK21",7.905,"Energy Efficient",0.016758569,"Speakers",250.4408,"OUT010",15,"Small","Tier 3","Retail Electronics Store",500.6816
"FDZ10",12.857645184136,"Energy Efficient",0.044248175,"Speakers",126.202,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3668.558
"FDZ32",7.785,"Standard",0.038288087,"Monitors",103.1964,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",736.3748
"NCZ18",7.825,"Energy Efficient",0.186032678,"Refrigerators",253.0698,"OUT035",9,"Small","Tier 2","Electronics Store Type1",6088.0752
"NCF07",12.857645184136,"Energy Efficient",0.031867464,"Refrigerators",101.0016,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2125.2336
"DRE49",20.75,"Energy Efficient",0.021370201,"Smartphones",153.0024,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2277.036
"FDJ08",12.857645184136,"Energy Efficient",0.193772568,"Monitors",190.3846,"OUT019",28,"Small","Tier 1","Retail Electronics Store",573.2538
"FDT39",6.26,"Standard",0.009866049,"Tablets",151.1366,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2267.049
"FDE08",18.2,"Energy Efficient",0.082551042,"Monitors",147.3734,"OUT010",15,"Small","Tier 3","Retail Electronics Store",296.9468
"NCD06",13,"Energy Efficient",0.099729888,"Refrigerators",46.306,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",559.272
"FDB57",20.25,"Standard",0.018801549,"Monitors",222.1772,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5559.43
"NCT54",8.695,"Energy Efficient",0.119721451,"Refrigerators",95.5094,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1237.7222
"DRF49",7.27,"Energy Efficient",0.071222087,"Smartphones",113.5518,"OUT045",11,"Small","Tier 2","Electronics Store Type1",569.259
"FDM25",12.857645184136,"Standard",0.060371962,"Printers",174.0712,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3866.9664
"FDF20",12.85,"Energy Efficient",0.033287541,"Monitors",198.4768,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1379.5376
"FDH27",7.075,"Energy Efficient",0.05858462,"Laptops",142.7128,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1869.5664
"FDV60",12.857645184136,"Standard",0.11679292,"Microwaves",196.211,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",5499.508
"FDY59",8.195,"Energy Efficient",0.031452265,"Microwaves",94.3462,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",925.462
"FDK36",7.09,"Energy Efficient",0.00721395,"Microwaves",47.9034,"OUT035",9,"Small","Tier 2","Electronics Store Type1",583.2408
"NCM31",6.095,"Energy Efficient",0.081196619,"Miscellaneous Electronics",141.4154,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1418.154
"FDE33",19.35,"Standard",0.049916364,"Monitors",80.2644,"OUT017",6,"Small","Tier 2","Electronics Store Type1",942.7728
"FDU36",6.15,"Energy Efficient",0.04627095,"Microwaves",99.3384,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2364.9216
"FDV13",12.857645184136,"Standard",0.02747716,"Headphones",87.9856,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3251.7672
"FDV20",12.857645184136,"Standard",0.104704537,"Monitors",125.2678,"OUT019",28,"Small","Tier 1","Retail Electronics Store",254.3356
"NCQ54",17.7,"Energy Efficient",0.012540003,"Refrigerators",167.0474,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5895.659
"FDO23",17.85,"Energy Efficient",0.147023834,"Keyboards",93.7436,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1134.5232
"DRE60",9.395,"Energy Efficient",0.159657596,"Smartphones",224.972,"OUT045",11,"Small","Tier 2","Electronics Store Type1",7696.648
"DRP47",15.75,"Energy Efficient",0.141398626,"Cameras",250.5382,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2775.7202
"FDB21",7.475,"Energy Efficient",0.148821808,"Monitors",241.2854,"OUT045",11,"Small","Tier 2","Electronics Store Type1",5317.0788
"FDR04",7.075,"Energy Efficient",0.0661320287789511,"Air Conditioners",98.0068,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",874.8612
"FDX23",6.445,"Energy Efficient",0.029691762,"Microwaves",92.6436,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1039.9796
"FDX19",19.1,"Energy Efficient",0.096715523,"Monitors",235.0958,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3038.0454
"FDD40",20.25,"Standard",0.014790559,"Laptops",193.6162,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3848.324
"FDA01",15,"Standard",0.054378253,"Headphones",59.1904,"OUT046",16,"Small","Tier 1","Electronics Store Type1",527.3136
"FDS33",6.67,"Standard",0.123428594,"Speakers",89.1514,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2390.8878
"FDM50",12.857645184136,"Standard",0.029943463,"Headphones",60.222,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1677.816
"FDB29",16.7,"Standard",0.052368061,"Air Conditioners",112.7176,"OUT013",26,"High","Tier 3","Electronics Store Type1",801.6232
"FDF46",7.07,"Energy Efficient",0.093861144,"Speakers",115.5834,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1267.0174
"FDA33",6.48,"Energy Efficient",0.033968647,"Speakers",148.0076,"OUT045",11,"Small","Tier 2","Electronics Store Type1",886.8456
"FDC08",19,"Standard",0.173154079,"Monitors",228.272,"OUT010",15,"Small","Tier 3","Retail Electronics Store",452.744
"FDB53",13.35,"Energy Efficient",0.139735226,"Air Conditioners",147.5392,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3877.6192
"FDY31",12.857645184136,"Energy Efficient",0.043351896,"Monitors",146.6418,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4414.254
"DRQ35",12.857645184136,"Energy Efficient",0.042086652,"Cameras",122.4388,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",5448.9072
"FDX36",9.695,"Standard",0.12848269,"Microwaves",223.9404,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",4950.8888
"DRD13",15,"Energy Efficient",0.049357077,"Smartphones",62.6168,"OUT017",6,"Small","Tier 2","Electronics Store Type1",958.752
"FDC52",11.15,"Standard",0.008326735,"Laptops",149.9708,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1956.1204
"FDB45",20.85,"Energy Efficient",0.021362955,"Monitors",103.2306,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2404.2038
"NCK19",9.8,"Energy Efficient",0.151420934,"Miscellaneous Electronics",194.3478,"OUT010",15,"Small","Tier 3","Retail Electronics Store",387.4956
"FDV51",16.35,"Energy Efficient",0.032511818,"Tablets",165.0842,"OUT013",26,"High","Tier 3","Electronics Store Type1",994.7052
"FDZ35",9.6,"Standard",0.022323658,"Keyboards",101.299,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1754.383
"NCW17",12.857645184136,"Energy Efficient",0.019292355,"Washing Machines",129.9994,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3340.9844
"FDV59",13.35,"Energy Efficient",0.048124443,"Keyboards",216.7166,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3918.8988
"DRH39",20.7,"Energy Efficient",0.09261307,"Laptops",76.367,"OUT013",26,"High","Tier 3","Electronics Store Type1",306.268
"FDN60",12.857645184136,"Energy Efficient",0.094697274,"Microwaves",158.4604,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4278.4308
"FDU55",16.2,"Energy Efficient",0.035984104,"Monitors",260.6278,"OUT045",11,"Small","Tier 2","Electronics Store Type1",4425.5726
"FDN58",12.857645184136,"Standard",0.056596985,"Speakers",230.9984,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",9267.936
"FDC41",12.857645184136,"Energy Efficient",0.2047,"Air Conditioners",76.867,"OUT019",28,"Small","Tier 1","Retail Electronics Store",229.701
"FDO01",12.857645184136,"Standard",0.020618324,"Printers",129.3994,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2055.9904
"NCO43",5.5,"Energy Efficient",0.04709821,"Miscellaneous Electronics",101.3016,"OUT046",16,"Small","Tier 1","Electronics Store Type1",3339.6528
"FDQ07",15.1,"Standard",0.087584126,"Monitors",221.7456,"OUT045",11,"Small","Tier 2","Electronics Store Type1",6410.3224
"FDF28",15.7,"Standard",0.038078899,"Air Conditioners",122.9046,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1992.0736
"FDM01",7.895,"Standard",0.095102092,"Printers",104.4332,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2870.9296
"FDY49",12.857645184136,"Standard",0.011953902,"Headphones",164.5184,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2807.0128
